Original File,New File,New Ext,Original Name,MrSid Output,catalog_id
/images/Model_Images/Model/188.sid,/djatoka/Images/images/Model_Images/Model/188.tif,.tif,188.sid,none,
/images/Model_Images/Model/189.sid,/djatoka/Images/images/Model_Images/Model/189.tif,.tif,189.sid,none,
/images/Model_Images/Model/190.sid,/djatoka/Images/images/Model_Images/Model/190.tif,.tif,190.sid,none,
/images/Model_Images/Model/191.sid,/djatoka/Images/images/Model_Images/Model/191.tif,.tif,191.sid,none,
/images/Model_Images/Model/192.sid,/djatoka/Images/images/Model_Images/Model/192.tif,.tif,192.sid,none,
/images/Model_Images/Model/193.sid,/djatoka/Images/images/Model_Images/Model/193.tif,.tif,193.sid,none,
/images/Model_Images/Model/194.sid,/djatoka/Images/images/Model_Images/Model/194.tif,.tif,194.sid,none,
/images/Model_Images/Model/195.sid,/djatoka/Images/images/Model_Images/Model/195.tif,.tif,195.sid,none,
/images/Model_Images/Model/196.sid,/djatoka/Images/images/Model_Images/Model/196.tif,.tif,196.sid,none,
/images/Model_Images/Model/197.sid,/djatoka/Images/images/Model_Images/Model/197.tif,.tif,197.sid,none,
/images/Model_Images/Model/198.sid,/djatoka/Images/images/Model_Images/Model/198.tif,.tif,198.sid,none,
/images/Model_Images/Model/199.sid,/djatoka/Images/images/Model_Images/Model/199.tif,.tif,199.sid,none,
/images/Model_Images/Model/200.sid,/djatoka/Images/images/Model_Images/Model/200.tif,.tif,200.sid,none,
/images/Model_Images/Model/201.sid,/djatoka/Images/images/Model_Images/Model/201.tif,.tif,201.sid,none,
/images/Model_Images/Model/202.sid,/djatoka/Images/images/Model_Images/Model/202.tif,.tif,202.sid,none,
/images/Model_Images/Model/203.sid,/djatoka/Images/images/Model_Images/Model/203.tif,.tif,203.sid,none,
/images/Model_Images/Model/204.sid,/djatoka/Images/images/Model_Images/Model/204.tif,.tif,204.sid,none,
/images/Model_Images/Model/205.sid,/djatoka/Images/images/Model_Images/Model/205.tif,.tif,205.sid,none,
/images/Model_Images/Model/206.sid,/djatoka/Images/images/Model_Images/Model/206.tif,.tif,206.sid,none,
/images/Model_Images/Model/207.sid,/djatoka/Images/images/Model_Images/Model/207.tif,.tif,207.sid,none,
/images/Model_Images/Model/208.sid,/djatoka/Images/images/Model_Images/Model/208.tif,.tif,208.sid,none,
/images/Model_Images/Model/209.sid,/djatoka/Images/images/Model_Images/Model/209.tif,.tif,209.sid,none,
/images/Model_Images/Model/210.sid,/djatoka/Images/images/Model_Images/Model/210.tif,.tif,210.sid,none,
/images/Model_Images/Model/211.sid,/djatoka/Images/images/Model_Images/Model/211.tif,.tif,211.sid,none,
/images/Model_Images/Model/212.sid,/djatoka/Images/images/Model_Images/Model/212.tif,.tif,212.sid,none,
/images/Model_Images/Model/213.sid,/djatoka/Images/images/Model_Images/Model/213.tif,.tif,213.sid,none,
/images/Model_Images/Model/214.sid,/djatoka/Images/images/Model_Images/Model/214.tif,.tif,214.sid,none,
/images/Model_Images/Model/215.sid,/djatoka/Images/images/Model_Images/Model/215.tif,.tif,215.sid,none,
/images/Model_Images/Model/216.sid,/djatoka/Images/images/Model_Images/Model/216.tif,.tif,216.sid,none,
/images/Model_Images/Model/217.sid,/djatoka/Images/images/Model_Images/Model/217.tif,.tif,217.sid,none,
/images/Model_Images/Model/218.sid,/djatoka/Images/images/Model_Images/Model/218.tif,.tif,218.sid,none,
/images/Model_Images/Model/219.sid,/djatoka/Images/images/Model_Images/Model/219.tif,.tif,219.sid,none,
/images/Model_Images/Model/220.sid,/djatoka/Images/images/Model_Images/Model/220.tif,.tif,220.sid,none,
/images/Model_Images/Model/221.sid,/djatoka/Images/images/Model_Images/Model/221.tif,.tif,221.sid,none,
/images/Model_Images/Model/222.sid,/djatoka/Images/images/Model_Images/Model/222.tif,.tif,222.sid,none,
/images/Model_Images/Model/223.sid,/djatoka/Images/images/Model_Images/Model/223.tif,.tif,223.sid,none,
/images/Model_Images/Model/224.sid,/djatoka/Images/images/Model_Images/Model/224.tif,.tif,224.sid,none,
/images/Model_Images/Model/225.sid,/djatoka/Images/images/Model_Images/Model/225.tif,.tif,225.sid,none,
/images/Model_Images/Model/226.sid,/djatoka/Images/images/Model_Images/Model/226.tif,.tif,226.sid,none,
/images/Model_Images/Model/227.sid,/djatoka/Images/images/Model_Images/Model/227.tif,.tif,227.sid,none,
/images/Model_Images/Model/228.sid,/djatoka/Images/images/Model_Images/Model/228.tif,.tif,228.sid,none,
/images/Model_Images/Model/229.sid,/djatoka/Images/images/Model_Images/Model/229.tif,.tif,229.sid,none,
/images/Model_Images/Model/230.sid,/djatoka/Images/images/Model_Images/Model/230.tif,.tif,230.sid,none,
/images/Model_Images/Model/231.sid,/djatoka/Images/images/Model_Images/Model/231.tif,.tif,231.sid,none,
/images/Model_Images/Model/232.sid,/djatoka/Images/images/Model_Images/Model/232.tif,.tif,232.sid,none,
/images/Model_Images/Model/233.sid,/djatoka/Images/images/Model_Images/Model/233.tif,.tif,233.sid,none,
/images/Model_Images/Model/234.sid,/djatoka/Images/images/Model_Images/Model/234.tif,.tif,234.sid,none,
/images/Model_Images/Model/235.sid,/djatoka/Images/images/Model_Images/Model/235.tif,.tif,235.sid,none,
/images/Model_Images/Model/236.sid,/djatoka/Images/images/Model_Images/Model/236.tif,.tif,236.sid,none,
/images/Model_Images/Model/237.sid,/djatoka/Images/images/Model_Images/Model/237.tif,.tif,237.sid,none,
/images/Model_Images/Model/238.sid,/djatoka/Images/images/Model_Images/Model/238.tif,.tif,238.sid,none,
/images/Model_Images/Model/239.sid,/djatoka/Images/images/Model_Images/Model/239.tif,.tif,239.sid,none,
/images/Model_Images/Model/240.sid,/djatoka/Images/images/Model_Images/Model/240.tif,.tif,240.sid,none,
/images/Model_Images/Model/241.sid,/djatoka/Images/images/Model_Images/Model/241.tif,.tif,241.sid,none,
/images/Model_Images/Model/242.sid,/djatoka/Images/images/Model_Images/Model/242.tif,.tif,242.sid,none,
/images/Model_Images/Model/243.sid,/djatoka/Images/images/Model_Images/Model/243.tif,.tif,243.sid,none,
/images/Model_Images/Model/244.sid,/djatoka/Images/images/Model_Images/Model/244.tif,.tif,244.sid,none,
/images/Model_Images/Model/245.sid,/djatoka/Images/images/Model_Images/Model/245.tif,.tif,245.sid,none,
/images/Model_Images/Model/246.sid,/djatoka/Images/images/Model_Images/Model/246.tif,.tif,246.sid,none,
/images/Model_Images/Model/247.sid,/djatoka/Images/images/Model_Images/Model/247.tif,.tif,247.sid,none,
/images/Model_Images/Model/248.sid,/djatoka/Images/images/Model_Images/Model/248.tif,.tif,248.sid,none,
/images/Model_Images/Model/249.sid,/djatoka/Images/images/Model_Images/Model/249.tif,.tif,249.sid,none,
/images/Model_Images/Model/250.sid,/djatoka/Images/images/Model_Images/Model/250.tif,.tif,250.sid,none,
/images/Model_Images/Model/251.sid,/djatoka/Images/images/Model_Images/Model/251.tif,.tif,251.sid,none,
/images/Model_Images/Model/258.sid,/djatoka/Images/images/Model_Images/Model/258.tif,.tif,258.sid,none,
/images/Model_Images/Model/259.sid,/djatoka/Images/images/Model_Images/Model/259.tif,.tif,259.sid,none,
/images/Model_Images/Model/260.sid,/djatoka/Images/images/Model_Images/Model/260.tif,.tif,260.sid,none,
/images/Model_Images/Model/261.sid,/djatoka/Images/images/Model_Images/Model/261.tif,.tif,261.sid,none,
/images/Model_Images/Model/262.sid,/djatoka/Images/images/Model_Images/Model/262.tif,.tif,262.sid,none,
/images/Model_Images/Model/263.sid,/djatoka/Images/images/Model_Images/Model/263.tif,.tif,263.sid,none,
/images/Model_Images/Model/264.sid,/djatoka/Images/images/Model_Images/Model/264.tif,.tif,264.sid,none,
/images/Model_Images/Model/265.sid,/djatoka/Images/images/Model_Images/Model/265.tif,.tif,265.sid,none,
/images/Model_Images/Model/266.sid,/djatoka/Images/images/Model_Images/Model/266.tif,.tif,266.sid,none,
/images/Model_Images/Model/267.sid,/djatoka/Images/images/Model_Images/Model/267.tif,.tif,267.sid,none,
/images/Model_Images/Model/268.sid,/djatoka/Images/images/Model_Images/Model/268.tif,.tif,268.sid,none,
/images/Model_Images/Model/269.sid,/djatoka/Images/images/Model_Images/Model/269.tif,.tif,269.sid,none,
/images/Model_Images/Model/270.sid,/djatoka/Images/images/Model_Images/Model/270.tif,.tif,270.sid,none,
/images/Model_Images/Model/271.sid,/djatoka/Images/images/Model_Images/Model/271.tif,.tif,271.sid,none,
/images/Model_Images/Model/272.sid,/djatoka/Images/images/Model_Images/Model/272.tif,.tif,272.sid,none,
/images/Model_Images/Model/273.sid,/djatoka/Images/images/Model_Images/Model/273.tif,.tif,273.sid,none,
/images/Model_Images/Model/274.sid,/djatoka/Images/images/Model_Images/Model/274.tif,.tif,274.sid,none,
/images/Model_Images/Model/275.sid,/djatoka/Images/images/Model_Images/Model/275.tif,.tif,275.sid,none,
/images/Model_Images/Model/276.sid,/djatoka/Images/images/Model_Images/Model/276.tif,.tif,276.sid,none,
/images/Model_Images/Model/277.sid,/djatoka/Images/images/Model_Images/Model/277.tif,.tif,277.sid,none,
/images/Model_Images/Model/289.sid,/djatoka/Images/images/Model_Images/Model/289.tif,.tif,289.sid,none,
/images/Model_Images/Model/290.sid,/djatoka/Images/images/Model_Images/Model/290.tif,.tif,290.sid,none,
/images/Model_Images/Model/291.sid,/djatoka/Images/images/Model_Images/Model/291.tif,.tif,291.sid,none,
/images/Model_Images/Model/292.sid,/djatoka/Images/images/Model_Images/Model/292.tif,.tif,292.sid,none,
/images/Model_Images/Model/293.sid,/djatoka/Images/images/Model_Images/Model/293.tif,.tif,293.sid,none,
/images/Model_Images/Model/294.sid,/djatoka/Images/images/Model_Images/Model/294.tif,.tif,294.sid,none,
/images/Model_Images/Model/295.sid,/djatoka/Images/images/Model_Images/Model/295.tif,.tif,295.sid,none,
/images/Model_Images/Model/296.sid,/djatoka/Images/images/Model_Images/Model/296.tif,.tif,296.sid,none,
/images/Model_Images/Model/297.sid,/djatoka/Images/images/Model_Images/Model/297.tif,.tif,297.sid,none,
/images/Model_Images/Model/298.sid,/djatoka/Images/images/Model_Images/Model/298.tif,.tif,298.sid,none,
/images/Model_Images/Model/299.sid,/djatoka/Images/images/Model_Images/Model/299.tif,.tif,299.sid,none,
/images/Model_Images/Model/300.sid,/djatoka/Images/images/Model_Images/Model/300.tif,.tif,300.sid,none,
/images/Model_Images/Model/301.sid,/djatoka/Images/images/Model_Images/Model/301.tif,.tif,301.sid,none,
/images/Model_Images/Model/302.sid,/djatoka/Images/images/Model_Images/Model/302.tif,.tif,302.sid,none,
/images/Model_Images/Model/303.sid,/djatoka/Images/images/Model_Images/Model/303.tif,.tif,303.sid,none,
/images/Model_Images/Model/304.sid,/djatoka/Images/images/Model_Images/Model/304.tif,.tif,304.sid,none,
/images/Model_Images/Model/305.sid,/djatoka/Images/images/Model_Images/Model/305.tif,.tif,305.sid,none,
/images/Model_Images/Model/306.sid,/djatoka/Images/images/Model_Images/Model/306.tif,.tif,306.sid,none,
/images/Model_Images/Model/307.sid,/djatoka/Images/images/Model_Images/Model/307.tif,.tif,307.sid,none,
/images/Model_Images/Model/308.sid,/djatoka/Images/images/Model_Images/Model/308.tif,.tif,308.sid,none,
/images/Model_Images/Model/309.sid,/djatoka/Images/images/Model_Images/Model/309.tif,.tif,309.sid,none,
/images/Model_Images/Model/310.sid,/djatoka/Images/images/Model_Images/Model/310.tif,.tif,310.sid,none,
/images/Model_Images/Model/311.sid,/djatoka/Images/images/Model_Images/Model/311.tif,.tif,311.sid,none,
/images/Model_Images/Model/312.sid,/djatoka/Images/images/Model_Images/Model/312.tif,.tif,312.sid,none,
/images/Model_Images/Model/313.sid,/djatoka/Images/images/Model_Images/Model/313.tif,.tif,313.sid,none,
/images/Model_Images/Model/314.sid,/djatoka/Images/images/Model_Images/Model/314.tif,.tif,314.sid,none,
/images/Model_Images/Model/315.sid,/djatoka/Images/images/Model_Images/Model/315.tif,.tif,315.sid,none,
/images/Model_Images/Model/162.sid,/djatoka/Images/images/Model_Images/Model/162.tif,.tif,162.sid,none,
/images/Model_Images/Model/323.sid,/djatoka/Images/images/Model_Images/Model/323.tif,.tif,323.sid,none,
/images/Model_Images/Model/324.sid,/djatoka/Images/images/Model_Images/Model/324.tif,.tif,324.sid,none,
/images/Model_Images/Model/325.sid,/djatoka/Images/images/Model_Images/Model/325.tif,.tif,325.sid,none,
/images/Model_Images/Model/326.sid,/djatoka/Images/images/Model_Images/Model/326.tif,.tif,326.sid,none,
/images/Model_Images/Model/327.sid,/djatoka/Images/images/Model_Images/Model/327.tif,.tif,327.sid,none,
/images/Model_Images/Model/328.sid,/djatoka/Images/images/Model_Images/Model/328.tif,.tif,328.sid,none,
/images/Model_Images/Model/329.sid,/djatoka/Images/images/Model_Images/Model/329.tif,.tif,329.sid,none,
/images/Model_Images/Model/330.sid,/djatoka/Images/images/Model_Images/Model/330.tif,.tif,330.sid,none,
/images/Model_Images/Model/331.sid,/djatoka/Images/images/Model_Images/Model/331.tif,.tif,331.sid,none,
/images/Model_Images/Model/332.sid,/djatoka/Images/images/Model_Images/Model/332.tif,.tif,332.sid,none,
/images/Model_Images/Model/333.sid,/djatoka/Images/images/Model_Images/Model/333.tif,.tif,333.sid,none,
/images/Model_Images/Model/350.sid,/djatoka/Images/images/Model_Images/Model/350.tif,.tif,350.sid,none,
/images/Model_Images/Model/391.sid,/djatoka/Images/images/Model_Images/Model/391.tif,.tif,391.sid,none,
/images/Model_Images/Model/396.sid,/djatoka/Images/images/Model_Images/Model/396.tif,.tif,396.sid,none,
/images/Model_Images/Model/397.sid,/djatoka/Images/images/Model_Images/Model/397.tif,.tif,397.sid,none,
/images/Model_Images/Model/398.sid,/djatoka/Images/images/Model_Images/Model/398.tif,.tif,398.sid,none,
/images/Model_Images/Model/547.sid,/djatoka/Images/images/Model_Images/Model/547.tif,.tif,547.sid,none,
/images/Model_Images/Model/548.sid,/djatoka/Images/images/Model_Images/Model/548.tif,.tif,548.sid,none,
/images/Model_Images/Model/90.sid,/djatoka/Images/images/Model_Images/Model/90.tif,.tif,90.sid,none,
/images/Model_Images/Model/92.sid,/djatoka/Images/images/Model_Images/Model/92.tif,.tif,92.sid,none,
/images/Model_Images/Model/94.sid,/djatoka/Images/images/Model_Images/Model/94.tif,.tif,94.sid,none,
/images/Model_Images/Model/C9A29812-2C3B-3EC9-397E-05A3698D0599.sid,/djatoka/Images/images/Model_Images/Model/C9A29812-2C3B-3EC9-397E-05A3698D0599.tif,.tif,C9A29812-2C3B-3EC9-397E-05A3698D0599.sid,none,
/images/Model_Images/Model/8A373BBF-DFC5-0BA7-E287-D400CF7A76D6.sid,/djatoka/Images/images/Model_Images/Model/8A373BBF-DFC5-0BA7-E287-D400CF7A76D6.tif,.tif,8A373BBF-DFC5-0BA7-E287-D400CF7A76D6.sid,none,
/images/Model_Images/Model/67B65186-226D-4620-EBD0-A93DD6D5A516.sid,/djatoka/Images/images/Model_Images/Model/67B65186-226D-4620-EBD0-A93DD6D5A516.tif,.tif,67B65186-226D-4620-EBD0-A93DD6D5A516.sid,none,
/images/Model_Images/Model/C3D4109D-8408-D347-E2C3-2B987598C652.sid,/djatoka/Images/images/Model_Images/Model/C3D4109D-8408-D347-E2C3-2B987598C652.tif,.tif,C3D4109D-8408-D347-E2C3-2B987598C652.sid,none,
/images/Model_Images/Model/022DE48C-135B-633C-668E-823D728FA9FB.sid,/djatoka/Images/images/Model_Images/Model/022DE48C-135B-633C-668E-823D728FA9FB.tif,.tif,022DE48C-135B-633C-668E-823D728FA9FB.sid,none,
/images/Model_Images/Model/6E220C6F-A507-57F0-B71D-5AF7DBD15249.sid,/djatoka/Images/images/Model_Images/Model/6E220C6F-A507-57F0-B71D-5AF7DBD15249.tif,.tif,6E220C6F-A507-57F0-B71D-5AF7DBD15249.sid,none,
/images/Model_Images/Model/6694AE84-EF38-B751-82D0-6621A1FB9B3A.sid,/djatoka/Images/images/Model_Images/Model/6694AE84-EF38-B751-82D0-6621A1FB9B3A.tif,.tif,6694AE84-EF38-B751-82D0-6621A1FB9B3A.sid,none,
/images/Model_Images/Model/D0BBD145-5E0A-1C58-8CE5-9830EFA0B11B.sid,/djatoka/Images/images/Model_Images/Model/D0BBD145-5E0A-1C58-8CE5-9830EFA0B11B.tif,.tif,D0BBD145-5E0A-1C58-8CE5-9830EFA0B11B.sid,none,
/images/Model_Images/Model/851CD9FA-13D4-B5F1-C8FD-22D4FE87D57B.sid,/djatoka/Images/images/Model_Images/Model/851CD9FA-13D4-B5F1-C8FD-22D4FE87D57B.tif,.tif,851CD9FA-13D4-B5F1-C8FD-22D4FE87D57B.sid,none,
/images/Model_Images/Model/E6CED3D3-5964-FDF9-4EF3-A708F4EAD268.sid,/djatoka/Images/images/Model_Images/Model/E6CED3D3-5964-FDF9-4EF3-A708F4EAD268.tif,.tif,E6CED3D3-5964-FDF9-4EF3-A708F4EAD268.sid,none,
/images/Model_Images/Model/220E2A80-3625-2557-DB2F-EC54C32BBDB2.sid,/djatoka/Images/images/Model_Images/Model/220E2A80-3625-2557-DB2F-EC54C32BBDB2.tif,.tif,220E2A80-3625-2557-DB2F-EC54C32BBDB2.sid,none,
/images/Model_Images/Model/94254E85-3B18-235D-CB67-B68B9F3D5023.sid,/djatoka/Images/images/Model_Images/Model/94254E85-3B18-235D-CB67-B68B9F3D5023.tif,.tif,94254E85-3B18-235D-CB67-B68B9F3D5023.sid,none,
/images/Model_Images/Model/A144782E-1C08-C410-F74D-67879A7CA8F4.sid,/djatoka/Images/images/Model_Images/Model/A144782E-1C08-C410-F74D-67879A7CA8F4.tif,.tif,A144782E-1C08-C410-F74D-67879A7CA8F4.sid,none,
/images/Model_Images/Model/83F5366B-4C41-7BDB-7B7E-9B9414EB6720.sid,/djatoka/Images/images/Model_Images/Model/83F5366B-4C41-7BDB-7B7E-9B9414EB6720.tif,.tif,83F5366B-4C41-7BDB-7B7E-9B9414EB6720.sid,none,
/images/Model_Images/Model/2BE959CF-3980-D529-E682-907CA0659989.sid,/djatoka/Images/images/Model_Images/Model/2BE959CF-3980-D529-E682-907CA0659989.tif,.tif,2BE959CF-3980-D529-E682-907CA0659989.sid,none,
/images/Model_Images/GeneticConstruct/07EEF212-4E2C-CA50-D177-4CF03EA54F5E.sid,/djatoka/Images/images/Model_Images/GeneticConstruct/07EEF212-4E2C-CA50-D177-4CF03EA54F5E.tif,.tif,07EEF212-4E2C-CA50-D177-4CF03EA54F5E.sid,none,
/images/Model_Images/GeneticConstruct/6C318101-BAA8-B91B-432B-5BBBEF0109B7.sid,/djatoka/Images/images/Model_Images/GeneticConstruct/6C318101-BAA8-B91B-432B-5BBBEF0109B7.tif,.tif,6C318101-BAA8-B91B-432B-5BBBEF0109B7.sid,none,
/images/Model_Images/Histopathology/mouse_xs_6.sid,/djatoka/Images/images/Model_Images/Histopathology/mouse_xs_6.jpg,.jpg,mouse_xs_6.sid,none,
/images/Mouse_Images/MouseBM/BM1.sid,/djatoka/Images/images/Mouse_Images/MouseBM/BM1.jpg,.jpg,BM1.sid,none,
/images/Mouse_Images/MouseCNS/C1.sid,/djatoka/Images/images/Mouse_Images/MouseCNS/C1.tif,.tif,C1.sid,none,
/images/Mouse_Images/MouseCNS/C11.sid,/djatoka/Images/images/Mouse_Images/MouseCNS/C11.jpg,.jpg,C11.sid,none,
/images/Mouse_Images/MouseCNS/C3.sid,/djatoka/Images/images/Mouse_Images/MouseCNS/C3.jpg,.jpg,C3.sid,none,
/images/Mouse_Images/MouseCNS/C4.sid,/djatoka/Images/images/Mouse_Images/MouseCNS/C4.tif,.tif,C4.sid,none,
/images/Mouse_Images/MouseCNS/C5.sid,/djatoka/Images/images/Mouse_Images/MouseCNS/C5.tif,.tif,C5.sid,none,
/images/Mouse_Images/MouseDerm/D2.sid,/djatoka/Images/images/Mouse_Images/MouseDerm/D2.tif,.tif,D2.sid,none,
/images/Mouse_Images/MouseDerm/D5.sid,/djatoka/Images/images/Mouse_Images/MouseDerm/D5.tif,.tif,D5.sid,none,
/images/Mouse_Images/MouseDerm/D6.sid,/djatoka/Images/images/Mouse_Images/MouseDerm/D6.tif,.tif,D6.sid,none,
/images/Mouse_Images/MouseDerm/D8.sid,/djatoka/Images/images/Mouse_Images/MouseDerm/D8.tif,.tif,D8.sid,none,
/images/Mouse_Images/MouseGI/MGI4.sid,/djatoka/Images/images/Mouse_Images/MouseGI/MGI4.jpg,.jpg,MGI4.sid,none,
/images/Mouse_Images/MouseGI/MGI5.sid,/djatoka/Images/images/Mouse_Images/MouseGI/MGI5.jpg,.jpg,MGI5.sid,none,
/images/Mouse_Images/MouseGI/MGI6.sid,/djatoka/Images/images/Mouse_Images/MouseGI/MGI6.tif,.tif,MGI6.sid,none,
/images/Mouse_Images/MouseLung/ML1.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML1.jpg,.jpg,ML1.sid,none,
/images/Mouse_Images/MouseLung/ML11.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML11.tif,.tif,ML11.sid,none,
/images/Mouse_Images/MouseLung/ML2.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML2.jpg,.jpg,ML2.sid,none,
/images/Mouse_Images/MouseLung/ML3.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML3.jpg,.jpg,ML3.sid,none,
/images/Mouse_Images/MouseLung/ML4.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML4.jpg,.jpg,ML4.sid,none,
/images/Mouse_Images/MouseLung/ML5.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML5.jpg,.jpg,ML5.sid,none,
/images/Mouse_Images/MouseLung/ML6.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML6.jpg,.jpg,ML6.sid,none,
/images/Mouse_Images/MouseLung/ML7.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML7.tif,.tif,ML7.sid,none,
/images/Mouse_Images/MouseLung/ML9.sid,/djatoka/Images/images/Mouse_Images/MouseLung/ML9.tif,.tif,ML9.sid,none,
/images/Mouse_Images/HuMam/HM1.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM1.jpg,.jpg,HM1.sid,none,
/images/Mouse_Images/HuMam/HM10.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM10.tif,.tif,HM10.sid,none,
/images/Mouse_Images/HuMam/HM3.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM3.jpg,.jpg,HM3.sid,none,
/images/Mouse_Images/HuMam/HM5.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM5.tif,.tif,HM5.sid,none,
/images/Mouse_Images/HuMam/HM7.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM7.tif,.tif,HM7.sid,none,
/images/Mouse_Images/HuMam/HM9.sid,/djatoka/Images/images/Mouse_Images/HuMam/HM9.jpg,.jpg,HM9.sid,none,
/images/Mouse_Images/MousePB/PB1.sid,/djatoka/Images/images/Mouse_Images/MousePB/PB1.tif,.tif,PB1.sid,none,
/images/Mouse_Images/MouseProstatePath/MP1.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP1.jpg,.jpg,MP1.sid,none,
/images/Mouse_Images/MouseProstatePath/MP11.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP11.tif,.tif,MP11.sid,none,
/images/Mouse_Images/MouseProstatePath/MP12.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP12.tif,.tif,MP12.sid,none,
/images/Mouse_Images/MouseProstatePath/MP13.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP13.tif,.tif,MP13.sid,none,
/images/Mouse_Images/MouseProstatePath/MP16.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP16.jpg,.jpg,MP16.sid,none,
/images/Mouse_Images/MouseProstatePath/MP17.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP17.jpg,.jpg,MP17.sid,none,
/images/Mouse_Images/MouseProstatePath/MP18.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP18.tif,.tif,MP18.sid,none,
/images/Mouse_Images/MouseProstatePath/MP26-1.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP26-1.tif,.tif,MP26-1.sid,none,
/images/Mouse_Images/MouseProstatePath/MP4.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP4.jpg,.jpg,MP4.sid,none,
/images/Mouse_Images/MouseProstatePath/MP5.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP5.tif,.tif,MP5.sid,none,
/images/Mouse_Images/MouseProstatePath/MP7.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP7.tif,.tif,MP7.sid,none,
/images/Mouse_Images/MouseProstatePath/MP8.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP8.jpg,.jpg,MP8.sid,none,
/images/Mouse_Images/MouseProstatePath/MP9.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP9.jpg,.jpg,MP9.sid,none,
/images/Mouse_Images/MouseProstatePath/MP15.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP15.tif,.tif,MP15.sid,none,
/images/Mouse_Images/MouseProstatePath/MP25.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP25.tif,.tif,MP25.sid,none,
/images/Mouse_Images/MouseProstatePath/MP27.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP27.tif,.tif,MP27.sid,none,
/images/Mouse_Images/MouseProstatePath/MP10.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP10.tif,.tif,MP10.sid,none,
/images/Mouse_Images/MouseProstatePath/MP28.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP28.jpg,.jpg,MP28.sid,none,
/images/Mouse_Images/MouseProstatePath/MP29.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP29.jpg,.jpg,MP29.sid,none,
/images/Mouse_Images/MouseProstatePath/MP30.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP30.jpg,.jpg,MP30.sid,none,
/images/Mouse_Images/MouseProstatePath/MP6.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP6.tif,.tif,MP6.sid,none,
/images/Mouse_Images/MouseProstatePath/MP26.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP26.tif,.tif,MP26.sid,none,
/images/Mouse_Images/MouseProstatePath/pancreas.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/pancreas.tif,.tif,pancreas.sid,none,
/images/Mouse_Images/MouseProstatePath/MP800.sid,/djatoka/Images/images/Mouse_Images/MouseProstatePath/MP800.jpg,.jpg,MP800.sid,none,
/images/Mouse_Images/MouseProstateNormal/MP19.sid,/djatoka/Images/images/Mouse_Images/MouseProstateNormal/MP19.tif,.tif,MP19.sid,none,
/images/Mouse_Images/MouseProstateNormal/MP20.sid,/djatoka/Images/images/Mouse_Images/MouseProstateNormal/MP20.tif,.tif,MP20.sid,none,
/images/Mouse_Images/MouseProstateNormal/MP21.sid,/djatoka/Images/images/Mouse_Images/MouseProstateNormal/MP21.jpg,.jpg,MP21.sid,none,
/images/Mouse_Images/MouseProstateNormal/MP23.sid,/djatoka/Images/images/Mouse_Images/MouseProstateNormal/MP23.jpg,.jpg,MP23.sid,none,
/images/Mouse_Images/MouseProstateNormal/MP24.sid,/djatoka/Images/images/Mouse_Images/MouseProstateNormal/MP24.jpg,.jpg,MP24.sid,none,
/images/Mouse_Images/MouseMam/MM1.sid,/djatoka/Images/images/Mouse_Images/MouseMam/MM1.jpg,.jpg,MM1.sid,none,
/images/Mouse_Images/MouseMam/MM10.sid,/djatoka/Images/images/Mouse_Images/MouseMam/MM10.jpg,.jpg,MM10.sid,none,
